episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
234,6,ViTPPO,C,22.706,48.066,45.376,0.3065,3.4801
235,6,ViTPPO,C,25.653,44.954,47.025,0.3066,3.4538
236,6,ViTPPO,C,25.616,45.462,48.057,0.2979,3.4414
237,6,ViTPPO,C,25.556,47.156,47.511,0.3055,3.3855
238,6,ViTPPO,C,25.154,48.607,47.68,0.3147,3.4254
239,6,ViTPPO,C,23.362,48.837,45.875,0.3113,3.4682
240,6,ViTPPO,C,20.371,48.742,44.311,0.3245,3.4669
241,6,ViTPPO,C,21.477,48.678,43.744,0.302,3.4176
242,6,ViTPPO,C,22.194,47.791,42.697,0.3105,3.5545
243,6,ViTPPO,C,22.809,46.606,43.675,0.3088,3.4722
244,6,ViTPPO,C,22.729,46.988,43.764,0.3095,3.5391
245,6,ViTPPO,C,22.557,46.41,40.928,0.3153,3.5645
246,6,ViTPPO,C,19.583,46.149,42.838,0.3287,3.4864
247,6,ViTPPO,C,20.812,46.667,41.782,0.3104,3.4218
248,6,ViTPPO,C,22.978,47.863,41.122,0.3009,3.4444
249,6,ViTPPO,C,23.611,47.422,41.121,0.3001,3.4625
250,6,ViTPPO,C,25.416,47.596,39.219,0.2942,3.5634
251,6,ViTPPO,C,22.413,49.447,38.532,0.2939,3.6438
252,6,ViTPPO,C,21.814,51.008,39.583,0.2961,3.5808
253,6,ViTPPO,C,19.965,50.858,41.425,0.2914,3.5887
254,6,ViTPPO,C,19.366,50.603,42.004,0.2961,3.6512
255,6,ViTPPO,C,21.208,50.136,41.214,0.2973,3.6206
256,6,ViTPPO,C,18.145,49.517,41.006,0.2858,3.52
257,6,ViTPPO,C,18.913,49.844,40.673,0.2785,3.5811
258,6,ViTPPO,C,18.682,48.366,39.732,0.2802,3.6065
259,6,ViTPPO,C,21.37,47.888,40.878,0.279,3.6432
260,6,ViTPPO,C,22.848,49.859,44.664,0.284,3.6656
261,6,ViTPPO,C,21.919,49.814,43.089,0.2738,3.6408
262,6,ViTPPO,C,23.217,48.082,40.993,0.2813,3.608
263,6,ViTPPO,C,22.035,51.193,41.216,0.2805,3.5483
264,6,ViTPPO,C,20.634,50.109,41.089,0.3016,3.4882
265,6,ViTPPO,C,19.195,49.567,42.734,0.2891,3.4702
266,6,ViTPPO,C,19.409,49.317,44.128,0.2885,3.4639
267,6,ViTPPO,C,20.089,50.86,44.633,0.3073,3.3872
268,6,ViTPPO,C,18.468,50.683,43.538,0.3064,3.4495
269,6,ViTPPO,C,20.455,48.92,43.189,0.3106,3.3475
270,6,ViTPPO,C,18.344,50.18,44.21,0.3198,3.4182
271,6,ViTPPO,C,20.218,50.805,44.389,0.3253,3.4019
272,6,ViTPPO,C,19.538,50.983,42.239,0.323,3.3391
273,6,ViTPPO,C,18.594,52.362,43.193,0.3225,3.3654
274,6,ViTPPO,C,19.199,53.455,43.991,0.3033,3.3532
275,6,ViTPPO,C,20.351,52.92,44.965,0.2828,3.3175
276,6,ViTPPO,C,19.906,49.953,44.261,0.2878,3.3574
277,6,ViTPPO,C,21.782,49.522,43.4,0.2796,3.3049
278,6,ViTPPO,C,23.892,50.543,45.496,0.2902,3.2315
279,6,ViTPPO,C,23.037,51.032,42.13,0.3108,3.3409
280,6,ViTPPO,C,19.737,49.553,42.626,0.3308,3.3867
281,6,ViTPPO,C,21.141,48.305,41.802,0.3247,3.3947
282,6,ViTPPO,C,21.747,48.57,41.972,0.3299,3.3992
283,6,ViTPPO,C,24.11,46.84,42.528,0.333,3.472
284,6,ViTPPO,C,24.531,46.943,42.765,0.3316,3.3737
285,6,ViTPPO,C,22.516,47.243,43.12,0.3161,3.3166
286,6,ViTPPO,C,22.105,48.547,43.452,0.3092,3.2319
287,6,ViTPPO,C,20.091,48.872,43.178,0.3079,3.3271
288,6,ViTPPO,C,19.041,50.26,42.512,0.3022,3.3398
289,6,ViTPPO,C,19.988,50.56,41.936,0.2949,3.3529
290,6,ViTPPO,C,20.855,49.816,42.065,0.2963,3.3969
291,6,ViTPPO,C,21.418,49.625,43.092,0.3134,3.3733
292,6,ViTPPO,C,21.706,49.117,44.359,0.2977,3.3127
293,6,ViTPPO,C,22.262,51.119,45.596,0.3157,3.3422
294,6,ViTPPO,C,23.745,48.922,44.567,0.3442,3.3707
295,6,ViTPPO,C,23.943,49.711,44.261,0.3481,3.3773
296,6,ViTPPO,C,23.949,50.346,42.836,0.3271,3.2993
297,6,ViTPPO,C,25.267,49.892,45.414,0.3335,3.2725
298,6,ViTPPO,C,23.8,49.663,45.152,0.3406,3.3045
299,6,ViTPPO,C,23.941,49.714,44.014,0.3518,3.3076
300,6,ViTPPO,C,25.026,48.315,45.628,0.3578,3.4218
301,6,ViTPPO,C,27.033,47.173,45.507,0.35,3.5695
302,6,ViTPPO,C,24.358,47.814,43.752,0.3384,3.6328
303,6,ViTPPO,C,24.462,45.947,44.157,0.3447,3.6702
304,6,ViTPPO,C,26.661,48.336,46.343,0.3326,3.6926
305,6,ViTPPO,C,27.921,47.323,44.362,0.3117,3.6345
306,6,ViTPPO,C,27.221,45.912,42.054,0.3104,3.6567
307,6,ViTPPO,C,26.637,45.332,43.85,0.312,3.6052
308,6,ViTPPO,C,24.494,45.63,45.338,0.3262,3.553
309,6,ViTPPO,C,24.876,45.384,44.841,0.322,3.6161
310,6,ViTPPO,C,24.38,44.709,44.397,0.3099,3.6376
311,6,ViTPPO,C,24.563,47.049,42.638,0.2979,3.5012
312,6,ViTPPO,C,24.911,46.712,43.203,0.2966,3.6472
313,6,ViTPPO,C,25.536,46.663,42.986,0.3032,3.614
314,6,ViTPPO,C,25.63,47.154,43.624,0.3315,3.5283
315,6,ViTPPO,C,24.813,46.839,44.593,0.3218,3.5847
316,6,ViTPPO,C,22.81,46.788,45.682,0.3262,3.4941
317,6,ViTPPO,C,23.143,48.774,45.908,0.3304,3.5047
318,6,ViTPPO,C,23.65,47.313,44.426,0.3279,3.5294
319,6,ViTPPO,C,22.671,48.152,46.353,0.3331,3.5281
320,6,ViTPPO,C,23.912,49.949,45.376,0.3412,3.5147
321,6,ViTPPO,C,22.185,51.073,46.161,0.3308,3.549
322,6,ViTPPO,C,22.534,51.327,44.834,0.3126,3.5166
323,6,ViTPPO,C,23.53,50.555,43.3,0.3025,3.5209
324,6,ViTPPO,C,23.962,48.148,40.564,0.3152,3.5121
325,6,ViTPPO,C,25.523,48.54,41.157,0.3141,3.4606
326,6,ViTPPO,C,25.661,46.806,41.812,0.3081,3.4097
327,6,ViTPPO,C,24.99,47.389,40.992,0.2962,3.4101
328,6,ViTPPO,C,22.137,49.336,41.109,0.2932,3.4336
329,6,ViTPPO,C,24.103,47.315,41.363,0.2953,3.3779
330,6,ViTPPO,C,23.773,46.997,42.241,0.2988,3.4314
331,6,ViTPPO,C,23.568,46.738,42.57,0.2946,3.3891
332,6,ViTPPO,C,22.976,46.657,41.894,0.299,3.3156
333,6,ViTPPO,C,23.427,47.275,41.236,0.3078,3.3145
334,6,ViTPPO,C,23.528,47.628,40.026,0.3106,3.2488
335,6,ViTPPO,C,25.0,47.98,38.392,0.3026,3.2808
336,6,ViTPPO,C,25.344,46.828,40.47,0.3281,3.4118
337,6,ViTPPO,C,24.061,46.944,43.386,0.3268,3.4096
338,6,ViTPPO,C,24.88,46.448,42.788,0.3306,3.4594
339,6,ViTPPO,C,24.669,47.717,42.598,0.3395,3.4783
340,6,ViTPPO,C,27.333,49.267,43.109,0.3509,3.5064
341,6,ViTPPO,C,26.564,48.279,43.335,0.3509,3.409
342,6,ViTPPO,C,27.648,46.796,44.379,0.3462,3.4995
343,6,ViTPPO,C,24.476,47.142,42.075,0.3567,3.4129
344,6,ViTPPO,C,21.105,45.772,40.082,0.3529,3.4396
345,6,ViTPPO,C,22.7,44.523,42.088,0.3487,3.4885
346,6,ViTPPO,C,23.337,43.473,41.857,0.3345,3.4677
347,6,ViTPPO,C,22.608,43.711,42.771,0.3016,3.3762
348,6,ViTPPO,C,22.368,44.414,41.64,0.3176,3.3506
349,6,ViTPPO,C,19.59,44.542,41.332,0.3122,3.2374
350,6,ViTPPO,C,20.302,43.872,41.784,0.3221,3.2807
351,6,ViTPPO,C,22.334,45.625,42.156,0.3165,3.2702
352,6,ViTPPO,C,23.001,46.576,42.41,0.3302,3.2504
353,6,ViTPPO,C,22.431,46.241,45.132,0.3202,3.3341
354,6,ViTPPO,C,21.555,46.509,43.636,0.3396,3.3305
355,6,ViTPPO,C,20.809,47.082,44.274,0.3352,3.3516
356,6,ViTPPO,C,21.59,45.561,41.854,0.3425,3.3276
357,6,ViTPPO,C,22.197,46.784,42.23,0.3361,3.3756
358,6,ViTPPO,C,22.089,46.426,41.85,0.3397,3.4577
359,6,ViTPPO,C,21.379,47.065,40.705,0.3504,3.4525
360,6,ViTPPO,C,23.408,48.516,41.434,0.3395,3.4244
361,6,ViTPPO,C,22.438,48.687,42.075,0.2941,3.4484
362,6,ViTPPO,C,20.533,49.545,42.931,0.3239,3.4094
363,6,ViTPPO,C,17.696,51.516,43.389,0.3196,3.3627
364,6,ViTPPO,C,18.219,52.385,42.571,0.3176,3.4476
365,6,ViTPPO,C,21.786,52.203,42.604,0.3132,3.4703
366,6,ViTPPO,C,19.959,50.51,43.311,0.3022,3.46
367,6,ViTPPO,C,18.976,49.664,43.491,0.3124,3.3901
368,6,ViTPPO,C,19.258,48.244,43.511,0.3069,3.4221
369,6,ViTPPO,C,20.191,47.741,43.322,0.2924,3.5488
370,6,ViTPPO,C,20.154,46.982,44.253,0.3048,3.5046
371,6,ViTPPO,C,19.889,46.108,43.816,0.3079,3.4847
372,6,ViTPPO,C,20.549,45.441,43.556,0.3134,3.4902
373,6,ViTPPO,C,21.872,47.516,43.995,0.3132,3.4749
374,6,ViTPPO,C,19.075,46.254,45.559,0.301,3.3692
375,6,ViTPPO,C,21.654,47.926,44.937,0.2883,3.3143
376,6,ViTPPO,C,19.214,48.135,44.848,0.2929,3.4176
377,6,ViTPPO,C,21.289,48.99,44.559,0.2998,3.3772
378,6,ViTPPO,C,23.422,50.011,43.725,0.2882,3.4342
379,6,ViTPPO,C,22.578,49.867,44.97,0.2956,3.4466
380,6,ViTPPO,C,20.947,48.707,45.856,0.2945,3.4177
381,6,ViTPPO,C,21.397,46.865,46.3,0.2938,3.3726
382,6,ViTPPO,C,21.854,44.995,45.318,0.2958,3.4115
383,6,ViTPPO,C,21.414,46.363,43.532,0.2878,3.4483
384,6,ViTPPO,C,22.045,46.202,45.387,0.3075,3.3426
385,6,ViTPPO,C,23.337,48.043,45.201,0.3108,3.2463
386,6,ViTPPO,C,21.188,46.643,46.096,0.3103,3.3582
387,6,ViTPPO,C,20.41,46.498,45.924,0.2982,3.2908
388,6,ViTPPO,C,22.177,46.277,46.493,0.301,3.2165
389,6,ViTPPO,C,23.046,46.515,46.567,0.295,3.1694
390,6,ViTPPO,C,22.538,46.03,46.576,0.3052,3.2556
391,6,ViTPPO,C,23.159,46.004,46.534,0.3051,3.2431
392,6,ViTPPO,C,21.982,45.543,43.306,0.3138,3.2857
393,6,ViTPPO,C,21.708,47.377,44.57,0.3157,3.2472
394,6,ViTPPO,C,23.176,48.411,45.204,0.3173,3.3114
395,6,ViTPPO,C,26.891,48.097,42.744,0.3162,3.3385
396,6,ViTPPO,C,24.945,49.136,42.978,0.3336,3.3506
397,6,ViTPPO,C,24.959,49.147,41.876,0.3415,3.3795
398,6,ViTPPO,C,24.047,49.62,40.534,0.3375,3.3548
399,6,ViTPPO,C,23.203,48.792,40.391,0.3287,3.3955
